Actor/Actress	Movie	Year
GOUGH, MICHAEL (I)	CURSE OF THE CRIMSON ALTAR	1968
GOUGH, MICHAEL (I)	THE CORPSE	1971
GOULD, ELLIOTT	STOLEN: ONE HUSBAND	1990
GOULD, ELLIOTT	BUGSY	1991
GOULD, ELLIOTT	THE SILENT PARTNER	1978
GOULD, ELLIOTT	THE NIGHT THEY RAIDED MINSKY'S	1968
GOULD, ELLIOTT	MASH	1970
GOULD, HAROLD (I)	AMERICAN PLAYHOUSE	1981
GRACE, NICKOLAS	THE CITY OF THE DEAD	1960
GRADELET, YVONNE	BORSALINO	1970
GRADY, ED (I)	PARIS TROUT	1991
GRADY, ED (I)	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
GRAF, ALLAN	THE DOORS	1991
GRAHAM, RICHARD (I)	UNDER SUSPICION	1991
GRAHAM, STUART (I)	SCREENPLAY	1986
GRANT, BETH	SWITCHED AT BIRTH	1991
GRANT, BETH	EATING	1990
GRANT, DAVID MARSHALL	AMERICAN PLAYHOUSE	1981
GRANT, HUGH (I)	REMANDO AL VIENTO	1988
GRANT, LEE (I)	AMERICAN MASTERS	1985
GRANT, LEE (I)	VALLEY OF THE DOLLS	1967
GRANT, LEE (I)	PLAZA SUITE	1971
GRANT, RICHARD E. (I)	HUDSON HAWK	1991
GRANT, RODNEY A.	THE DOORS	1991
GRANT, VINCE	THE RAPTURE	1991
GRATTON, BILL	STONE COLD	1991
GRATTON, BILL	SCANDAL SHEET	1985
GRATTON, BILL	EVE OF DESTRUCTION	1991
GRAVES, RUPERT (II)	WHERE ANGELS FEAR TO TREAD	1991
GRAY, BRUCE (I)	FOR THE BOYS	1991
GRAY, BRUCE (I)	EYE OF THE STORM	1991
GRAY, DAVID BARRY	ONE GOOD COP	1991
GREEN, ALEX (I)	GUNSMOKE: RETURN TO DODGE	1987
GREEN, CURLEY	NEON CITY	1991
GREEN, SCOTT PATRICK	MY OWN PRIVATE IDAHO	1991
GREEN, SETH (I)	AMERICAN MASTERS	1985
GREENE, DANIEL (I)	AMERICAN RISCIÚ	1990
GREENE, ELLEN	LITTLE SHOP OF HORRORS	1986
GREENE, GRAHAM (II)	REVOLUTION	1985
GREENE, GRAHAM (II)	CLEARCUT	1991
GREENE, JAMES (III)	SCREENPLAY	1986
GREENE, MICHAEL (I)	LEGAL TENDER	1991
GREENE, MICHAEL (I)	FOR THE BOYS	1991
GREENE, MICHAEL (I)	EVE OF DESTRUCTION	1991
GREGG, CLARK	A WOMAN NAMED JACKIE	1991
GREGORY, CONSTANTINE	THE RUSSIA HOUSE	1990
GREGORY, CONSTANTINE	THE REVOLUTIONARY	1970
GREGORY, CONSTANTINE	LOOPHOLE	1981
GREGORY, CONSTANTINE	THE MCKENZIE BREAK	1970
GREGORY, MICHAEL (I)	FLIGHT OF BLACK ANGEL	1991
GREGORY, MICHAEL (I)	SCREENPLAY	1986
GREGORY, NICK (I)	A WOMAN NAMED JACKIE	1991
GRENIER, ZACH	LIEBESTRAUM	1991
GRIECO, RICHARD (I)	MOBSTERS	1991
GRIES, JON (I)	RAINBOW DRIVE	1990
GRIESEMER, JOHN	CITY OF HOPE	1991
GRIESEMER, JOHN	THE BROTHER FROM ANOTHER PLANET	1984
GRIFASI, JOE	CITY OF HOPE	1991
GRIFFIN, EDDIE (I)	THE LAST BOY SCOUT	1991
GRIFFIN, EDDIE (I)	THE FIVE HEARTBEATS	1991
GRIFFIN, KATHY (I)	SHAKES THE CLOWN	1991
GRIFFIN, KATHY (I)	THE UNBORN	1991
GRIFFITH, MELANIE	THE BONFIRE OF THE VANITIES	1990
GRILLO, JOHN (I)	BRAZIL	1985
GRILLO, JOHN (I)	SCREENPLAY	1986
GRIMES, KAREEM J.	BOYZ N THE HOOD	1991
GRIMM, TIM	BACKDRAFT	1991
GRIMSHAW, JIM	BASKET CASE 3	1991
GRIVES, STEVEN	HIGHLANDER II: THE QUICKENING	1991
GRODÈNCHIK, MAX	BARTON FINK	1991
GROSS, ARYE	SHAKING THE TREE	1990
GROSS, ARYE	AMERICAN PLAYHOUSE	1981
GROSS, ARYE	FOR THE BOYS	1991
GROSS, MICHAEL (I)	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
GRUBBS, GARY	THE WALTONS	1971
GRUBBS, GARY	JFK	1991
GRUBBS, GARY	WITHOUT WARNING: THE JAMES BRADY STORY	1991
GRUNBERG, GREG	STOLEN: ONE HUSBAND	1990
GUARDINO, CHARLES	OUT FOR JUSTICE	1991
GUASTAFERRO, VINCENT	HOMICIDE	1991
GUERRA, CASTULO	COLD HEAVEN	1991
GUERRA, CASTULO	TERMINATOR 2: JUDGMENT DAY	1991
GUEST, CHRISTOPHER (I)	THE HOSPITAL	1971
GUEST, CHRISTOPHER (I)	LITTLE SHOP OF HORRORS	1986
GUEST, NICHOLAS	STAR TREK: THE WRATH OF KHAN	1982
GUEST, NICHOLAS	KAZE NO TANI NO NAUSHIKA	1984
GUEST, NICHOLAS	DOLLMAN	1991
GUIDERA, ANTHONY	THE GODFATHER: PART III	1990
GUILFOYLE, PAUL (II)	AMERICAN PLAYHOUSE	1981
GUILFOYLE, PAUL (II)	TRUE COLORS	1991
GUINAN, FRANCIS	AMERICAN PLAYHOUSE	1981
GULAGER, CLU (I)	THE LAST PICTURE SHOW	1971
GUNTON, BOB	A WOMAN NAMED JACKIE	1991
GUNTON, BOB	JFK	1991
GUSS, LOUIS	HIGHLANDER	1986
GUZALDO, JOE	SMOOTHTALKER	1990
GUZALDO, JOE	THE MARRYING MAN	1991
GUZM·N, LUIS (I)	THE HARD WAY	1991
GUZM·N, LUIS (I)	MCBAIN	1991
GYLLENHAAL, JAKE	AMERICAN MASTERS	1985
HAAKENSON, RYAL	SWITCH	1991
HAAS, LUKAS (I)	RAMBLING ROSE	1991
HACKETT, MARTHA	FLIGHT OF BLACK ANGEL	1991
HACKMAN, GENE	AMERICAN MASTERS	1985
HACKMAN, GENE	CLASS ACTION	1991
HACKMAN, GENE	BONNIE AND CLYDE	1967
HACKMAN, GENE	SUPERMAN	1978
HADLEY, KENNETH	UNDER SUSPICION	1991
HADLEY, KENNETH	SCREENPLAY	1986
HAGAN, MOLLY	LAST FLIGHT OUT	1990
HAGEN, DANIEL (I)	THE BONFIRE OF THE VANITIES	1990
HAGEN, DANIEL (I)	THE SUPER	1991
HAGEN, ROSS	THE ORGANIZATION	1971
HAGEN, ROSS	AMERICAN MASTERS	1985
HAGEN, ROSS	THE DEVIL'S 8	1969
HAGERTY, JULIE	AMERICAN PLAYHOUSE	1981
HAGERTY, MIKE	V.I. WARSHAWSKI	1991
HAGERTY, MIKE	ONE GOOD COP	1991
HAGLER, NIK	WITHOUT WARNING: THE JAMES BRADY STORY	1991
HAGON, GARRICK	STAR WARS	1977
HAGON, GARRICK	SCREENPLAY	1986
HAHN, ARCHIE	AMERICAN PLAYHOUSE	1981
HAIG, SID (I)	THX 1138	1971
HALE, JENNIFER (I)	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
HALEY, JACKIE EARLE	THE WALTONS	1971
HALEY, JACKIE EARLE	AMERICAN PLAYHOUSE	1981
HALEY, JACKIE EARLE	DOLLMAN	1991
HALEY, MICHAEL (I)	TRUE COLORS	1991
HALL, ALBERT (I)	APOCALYPSE NOW	1979
HALL, ALBERT (I)	HEARTS OF DARKNESS: A FILMMAKER'S APOCALYPSE	1991
HALL, ARSENIO	AMERICAN MASTERS	1985
HALL, IRMA P.	BACKDRAFT	1991
HALL, J.D. (I)	ARCHIE: TO RIVERDALE AND BACK AGAIN	1990
HALL, LANDON	PUPPET MASTER III: TOULON'S REVENGE	1991
HALL, PHILIP BAKER	THE WALTONS	1971
HALL, RANDY (I)	EVE OF DESTRUCTION	1991
HALLAHAN, CHARLES	THE WALTONS	1971
HALSTON, RODGER	DEAD SPACE	1991
HALTON, MICHAEL	DYING YOUNG	1991
HAMILL, MARK (I)	STAR WARS	1977
HAMILL, MARK (I)	THE BIG RED ONE	1980
HAMILL, MARK (I)	STAR WARS: EPISODE VI - RETURN OF THE JEDI	1983
HAMILL, MARK (I)	GUYVER	1991
HAMILL, MARK (I)	KAZE NO TANI NO NAUSHIKA	1984
HAMILL, MARK (I)	STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK	1980
HAMILTON, GEORGE (I)	ELVIS: THAT'S THE WAY IT IS	1970
HAMILTON, GEORGE (I)	THE GODFATHER: PART III	1990
HAMILTON, JOSH (I)	AMERICAN PLAYHOUSE	1981
HAMILTON, LINDA (I)	TERMINATOR 2: JUDGMENT DAY	1991
HAMILTON, RICHARD (I)	AMERICAN PLAYHOUSE	1981
HAMILTON, RICHARD (I)	THE HOSPITAL	1971
HAMLIN, HARRY	FAVORITE SON	1988
HAMMOND, ROGER (I)	EDWARD II	1991
HANDY, JAMES (I)	GUILTY UNTIL PROVEN INNOCENT	1991
HANEY, DARYL	UNCAGED	1991
HANEY, DARYL	THE UNBORN	1991
HANFT, HELEN	IDENTITY CRISIS	1989
HANKIN, LARRY (I)	PRETTY WOMAN	1990
HANKS, TOM	AMERICAN MASTERS	1985
HANKS, TOM	MAZES AND MONSTERS	1982
HANKS, TOM	THE BONFIRE OF THE VANITIES	1990
HANNAH, DARYL	BLADE RUNNER	1982
HANNAH, DARYL	AT PLAY IN THE FIELDS OF THE LORD	1991
HANNIGAN, ALYSON	SWITCHED AT BIRTH	1991
HARDEN, MARCIA GAY	AMERICAN MASTERS	1985
HARDISON, KADEEM	AMERICAN PLAYHOUSE	1981
HARDWICKE, EDWARD	LET HIM HAVE IT	1991
HARDY, DONNA	SHATTERED	1991
HARDY, ROBERT (I)	SCREENPLAY	1986
HARMON, MARK (I)	COLD HEAVEN	1991
HARPER, JAMES (I)	SWITCH	1991
HARRELL, JAMES N.	AMERICAN PLAYHOUSE	1981
HARRELL, JAMES N.	JFK	1991
HARRELSON, WOODY	TED & VENUS	1991
HARRELSON, WOODY	AMERICAN MASTERS	1985
HARRINGTON, AL (I)	THE HAWAIIANS	1970
HARRIS, BAXTER	JFK	1991
HARRIS, BAXTER	ONCE UPON A TIME IN AMERICA	1984
HARRIS, DANIELLE (I)	THE KILLING MIND	1991
HARRIS, DANIELLE (I)	THE LAST BOY SCOUT	1991
HARRIS, ED (I)	AMERICAN PLAYHOUSE	1981
HARRIS, ED (I)	THE ABYSS	1989
HARRIS, ED (I)	PARIS TROUT	1991
HARRIS, ESTELLE	ONCE UPON A TIME IN AMERICA	1984
HARRIS, GAIL (I)	RAINBOW DRIVE	1990
HARRIS, GEORGE (II)	SCREENPLAY	1986
HARRIS, JARED (I)	WOMEN & MEN 2: IN LOVE THERE ARE NO RULES	1991
HARRIS, JULIE (I)	HOW AWFUL ABOUT ALLAN	1970
HARRIS, JULIE (I)	EAST OF EDEN	1955
HARRIS, LARA	THE FISHER KING	1991
HARRIS, RICHARD (I)	MAJOR DUNDEE	1965
HARRIS, RICHARD (I)	THE MOLLY MAGUIRES	1970
HARRIS, RICHARD (I)	A MAN CALLED HORSE	1970
HARRIS, ROSEMARY (I)	AMERICAN PLAYHOUSE	1981
HARRISON, GEORGE (I)	A.K.A. CASSIUS CLAY	1970
HARRY, DEBORAH (I)	INTIMATE STRANGER	1991
HART, LINDA (I)	AMERICAN MASTERS	1985
HART, ROXANNE	AMERICAN PLAYHOUSE	1981
HART, ROXANNE	HIGHLANDER	1986
HART, VERONICA (I)	ENRAPTURE	1989
HART, VERONICA (I)	SEXPOT	1990
HART, VERONICA (I)	DERANGED	1987
HART, VERONICA (I)	PARTY GIRLS	1990
HART, VERONICA (I)	CLEO/LEO	1989
HART, VERONICA (I)	BLOODSUCKING PHARAOHS IN PITTSBURGH	1991
HART, VERONICA (I)	SENSATIONS	1987
HART, VERONICA (I)	WILDEST DREAMS	1990
HARVEY, DON (I)	HUDSON HAWK	1991
HARVEY, TOM (I)	MAZES AND MONSTERS	1982
HARVEY, TOM (I)	SCANNERS II: THE NEW ORDER	1991
HATFIELD, MERT	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
HATFIELD, MERT	THE BALLAD OF THE SAD CAFE	1991
HAUER, RUTGER	BLADE RUNNER	1982
HAUER, RUTGER	AMERICAN MASTERS	1985
HAUER, RUTGER	WEDLOCK	1991
HAUFF, THOMAS	TRUE COLORS	1991
HAUFF, THOMAS	C.A.T. SQUAD	1986
HAUGK, CHARLES	29TH STREET	1991
HAUGK, CHARLES	PREDATOR 2	1990
HAUSER, WINGS	IN BETWEEN	1991
HAUSER, WINGS	THE ART OF DYING	1991
HAWKE, ETHAN	EXPLORERS	1985
HAWTHORNE, NIGEL	SCREENPLAY	1986
HAWTHORNE, NIGEL	THE PLAGUE DOGS	1982
HAWTHORNE, NIGEL	THE BLACK CAULDRON	1985
HAYES, ISAAC (I)	AMERICAN PLAYHOUSE	1981
HAYES, ISAAC (I)	AMERICAN MASTERS	1985
HAYNES, JERRY	STEELE'S LAW	1991
HAYS, ROBERT (I)	HONEYMOON ACADEMY	1989
HAYSBERT, DENNIS	AMERICAN PLAYHOUSE	1981
HAYWARD, RACHEL	XTRO II: THE SECOND ENCOUNTER	1990
HAYWOOD, CHRIS (I)	SWEET TALKER	1991
HEADLY, GLENNE	MORTAL THOUGHTS	1991
HEALD, ANTHONY	THE SUPER	1991
HEARD, JOHN (I)	AMERICAN MASTERS	1985
HEARD, JOHN (I)	RAMBLING ROSE	1991
HEATON, TOM (I)	BANDOLERO!	1968
HEFNER, HUGH M.	AMERICAN MASTERS	1985
HELGENBERGER, MARG	BLIND VENGEANCE	1990
HELGENBERGER, MARG	CROOKED HEARTS	1991
HEMBLEN, DAVID	THE ADJUSTER	1991
HEMINGWAY, MARIEL	AMERICAN MASTERS	1985
HENDERSON, FLORENCE (I)	SHAKES THE CLOWN	1991
HENDERSON, FLORENCE (I)	AMERICAN MASTERS	1985
HENDERSON, FRED (I)	THE HITMAN	1991
HENDERSON, STEPHEN (I)	AMERICAN PLAYHOUSE	1981
HENRIKSEN, LANCE	THE PIT AND THE PENDULUM	1991
HENRIKSEN, LANCE	STONE COLD	1991
HENRIKSEN, LANCE	ALIENS	1986
HENRIKSEN, LANCE	THE LAST SAMURAI	1991
HENRY, BUCK	AMERICAN MASTERS	1985
HENRY, DAVID (I)	THE RUSSIA HOUSE	1990
HENRY, TIM (I)	SHOWDOWN AT WILLIAMS CREEK	1991
HERD, RICHARD (I)	FAVORITE SON	1988
HERMAN, PAUL (I)	DEAR MR. WONDERFUL	1982
HERMAN, PAUL (I)	BILLY BATHGATE	1991
HERMAN, PAUL (I)	ONCE UPON A TIME IN AMERICA	1984
HERRMANN, EDWARD	AMERICAN PLAYHOUSE	1981
HERRMANN, EDWARD	FIRE IN THE DARK	1991
HERSHEY, BARBARA	THE PURSUIT OF HAPPINESS	1971
HERSHEY, BARBARA	PARIS TROUT	1991
HERSHEY, BARBARA	AMERICAN PLAYHOUSE	1981
HERSHEY, BARBARA	AMERICAN MASTERS	1985
HERTFORD, WHIT	RAMPAGE	1987
HESS, JOE (I)	NO RETREAT, NO SURRENDER 3: BLOOD BROTHERS	1990
HESSEMAN, HOWARD	THE CHRISTIAN LICORICE STORE	1971
HESTON, CHARLTON	MAJOR DUNDEE	1965
HESTON, CHARLTON	AMERICAN MASTERS	1985
HESTON, CHARLTON	TOUCH OF EVIL	1958
HESTON, CHARLTON	THE HAWAIIANS	1970
HESTON, CHARLTON	NUMBER ONE	1969
HEWLETT, DAVID	SCANNERS II: THE NEW ORDER	1991
HEWLETT, ROGER	THE ART OF DYING	1991
HEYMAN, BARTON	AMERICAN PLAYHOUSE	1981
HEYMAN, BARTON	VALDEZ IS COMING	1971
HEYMAN, BARTON	THE EXORCIST	1973
HEYMAN, BARTON	BILLY BATHGATE	1991
HEYMAN, BARTON	THE BONFIRE OF THE VANITIES	1990
HEYMAN, BARTON	LET'S SCARE JESSICA TO DEATH	1971
HICKEY, TOM (I)	SCREENPLAY	1986
HICKEY, TOM (I)	THE MIRACLE	1991
HICKEY, WILLIAM (I)	LITTLE BIG MAN	1970
HICKEY, WILLIAM (I)	PUPPETMASTER	1989
HICKS, BARBARA (I)	BRAZIL	1985
HICKS, BARBARA (I)	SCREENPLAY	1986
HICKS, CATHERINE (I)	LIEBESTRAUM	1991
HICKS, CATHERINE (I)	CHILD'S PLAY 3	1991
HICKS, CHUCK (I)	SOMETHING BIG	1971
HICKS, CHUCK (I)	REBEL WITHOUT A CAUSE	1955
HICKS, CHUCK (I)	THE MOLLY MAGUIRES	1970
HIGGINS, ANTHONY (I)	SCREENPLAY	1986
HIGGINS, ANTHONY (I)	TASTE THE BLOOD OF DRACULA	1970
HIGGINS, ANTHONY (I)	MAX MON AMOUR	1986
HIGGINS, MICHAEL (I)	AMERICAN PLAYHOUSE	1981
HILL, AMY (I)	INTIMATE STRANGER	1991
HILL, BERNARD (I)	DROWNING BY NUMBERS	1988
HILL, BERNARD (I)	SCREENPLAY	1986
HILL, DULÈ	AMERICAN PLAYHOUSE	1981
HILL, HARRY (I)	OH HEAVENLY DOG	1980
HILL, HARRY (I)	THE PHONE CALL	1989
HILL, HARRY (I)	SCANNERS III: THE TAKEOVER	1991
HILL, MELANIE (I)	SCREENPLAY	1986
HINDLE, ART	DIXIE LANES	1988
HINES, GREGORY (I)	A RAGE IN HARLEM	1991
HINES, GREGORY (I)	EVE OF DESTRUCTION	1991
HINGLE, PAT	AMERICAN PLAYHOUSE	1981
HINGLE, PAT	WUSA	1970
HINKLEY, TOMMY	NAKED OBSESSION	1990
HIONA, SAM	TERMINAL FORCE	1989
HIRANO, KELLY	RING OF FIRE	1991
HIRSCH, JUDD	AMERICAN MASTERS	1985
HITLER, ADOLF	AMERICAN PLAYHOUSE	1981
HITLER, ADOLF	THE DOORS	1991
HO, PAK-KWONG	GUI DA GUI	1980
HO, PAK-KWONG	GEUNG SI SIN SANG	1985
HO, PAK-KWONG	LIN SHI RONG	1979
HO, PAK-KWONG	ZA JIA XIAO ZI	1979
HO, PAK-KWONG	LONG XIAO YE	1982
HO, STEVEN (I)	LUNG HANG TIN HAA	1989
HOAG, JUDITH	SWITCHED AT BIRTH	1991
HOCHENDONER, JEFF	THE LAST BOY SCOUT	1991
HOCHENDONER, JEFF	ARCHIE: TO RIVERDALE AND BACK AGAIN	1990
HOCKE, BERNARD	BEWARE: CHILDREN AT PLAY	1989
HODDER, KANE	THE RAPTURE	1991
HODDER, KANE	OUT FOR JUSTICE	1991
HODGE, DOUGLAS (I)	DIAMOND SKULLS	1989
HODGE, MIKE (I)	THE BONFIRE OF THE VANITIES	1990
HODGES, TOM (I)	TALE OF TWO SISTERS	1989
HODGES, TOM (I)	THE DARK BACKWARD	1991
HOFFMAN, BASIL	THE WALTONS	1971
HOFFMAN, BASIL	SWITCH	1991
HOFFMAN, BRIDGET	FEI YING GAI WAK	1991
HOFFMAN, BRIDGET	KAZE NO TANI NO NAUSHIKA	1984
HOFFMAN, BRIDGET	GING CHAT GOO SI	1985
HOFFMAN, DUSTIN	BILLY BATHGATE	1991
HOFFMAN, DUSTIN	AMERICAN MASTERS	1985
HOFFMAN, DUSTIN	LITTLE BIG MAN	1970
HOFFMAN, DUSTIN	WHO IS HARRY KELLERMAN AND WHY IS HE SAYING THOSE TERRIBLE THINGS ABOUT ME?	1971
HOFFMAN, LINDA (I)	TOTAL EXPOSURE	1991
HOGAN, BOSCO	SCREENPLAY	1986
HOGAN, MICHAEL (II)	THE LAST BEST YEAR	1990
HOGAN, MICHAEL (II)	CLEARCUT	1991
HOGG, B.J.	SCREENPLAY	1986
HOLBROOK, HAL	THE BROTHERHOOD	1968
HOLBROOK, HAL	THE GREAT WHITE HOPE	1970
HOLBROOK, HAL	WILD IN THE STREETS	1968
HOLDEN, PETER (IV)	IN TOO DEEP	1990
HOLGADO, TICKY	DELICATESSEN	1991
HOLGADO, TICKY	LE MARI DE LA COIFFEUSE	1990
HOLLIDAY, CHARLIE	RAMPAGE	1987
HOLLY, LAUREN	AMERICAN MASTERS	1985
HOLLY, LAUREN	ARCHIE: TO RIVERDALE AND BACK AGAIN	1990
HOLM, IAN	NAKED LUNCH	1991
HOLM, IAN	THE RETURN OF THE SOLDIER	1982
HOLM, IAN	MARY, QUEEN OF SCOTS	1971
HOLM, IAN	BRAZIL	1985
HOLM, IAN	ALIEN	1979
HOLM, IAN	HENRY V	1989
HOLMAN, CLARE	AFRAID OF THE DARK	1991
HOLMAN, CLARE	LET HIM HAVE IT	1991
HOLT, SANDRINE (I)	BLACK ROBE	1991
HOLZBOG, ARABELLA	STONE COLD	1991
HOLZBOG, ARABELLA	THE LAST SAMURAI	1991
HONG, JAMES (I)	THE PERFECT WEAPON	1991
HONG, JAMES (I)	AMERICAN MASTERS	1985
HONG, JAMES (I)	AMERICAN PLAYHOUSE	1981
HONG, JAMES (I)	THE HAWAIIANS	1970
HONG, JAMES (I)	LAST FLIGHT OUT	1990
HONG, JAMES (I)	THE SAND PEBBLES	1966
HONG, JAMES (I)	BLADE RUNNER	1982
HONG, JAMES (I)	CRIME LORDS	1991
HOOD, DON (I)	BLIND VENGEANCE	1990
HOOD, GAVIN (I)	AMERICAN KICKBOXER	1991
HOOTKINS, WILLIAM	STAR WARS	1977
HOOTKINS, WILLIAM	THE POPE MUST DIE	1991
HOOTKINS, WILLIAM	AMERICAN PLAYHOUSE	1981
HOOTKINS, WILLIAM	HEAR MY SONG	1991
HOOTKINS, WILLIAM	HARDWARE	1990
HOPE, LESLIE (I)	AMERICAN PLAYHOUSE	1981
HOPE, LESLIE (I)	THE EDUCATION OF ALLISON TATE	1986
HOPE, LESLIE (I)	THE BIG SLICE	1991
HOPE, WILLIAM	ALIENS	1986
HOPKINS, ANTHONY (I)	AMERICAN MASTERS	1985
HOPPER, DENNIS	PARIS TROUT	1991
HOPPER, DENNIS	THE INDIAN RUNNER	1991
HOPPER, DENNIS	AMERICAN MASTERS	1985
HOPPER, DENNIS	EYE OF THE STORM	1991
HOPPER, DENNIS	APOCALYPSE NOW	1979
HOPPER, DENNIS	CATCHFIRE	1990
HOPPER, DENNIS	REBEL WITHOUT A CAUSE	1955
HOPPER, DENNIS	HEARTS OF DARKNESS: A FILMMAKER'S APOCALYPSE	1991
HOPPER, TIM (I)	CLASS ACTION	1991
HOPPER, TIM (I)	FRANKIE AND JOHNNY	1991
HORROCKS, JANE	SCREENPLAY	1986
HORROCKS, JANE	LIFE IS SWEET	1990
HORSFORD, ANNA MARIA	AMERICAN PLAYHOUSE	1981
HORSFORD, ANNA MARIA	C.A.T. SQUAD	1986
HOSKINS, BOB (I)	SHATTERED	1991
HOSKINS, BOB (I)	BRAZIL	1985
HOSTETTER, JOHN	THE PEOPLE UNDER THE STAIRS	1991
HOUNSLOW, DAVID	LONDON KILLS ME	1991
HOUSTON, GARY (I)	AMERICAN PLAYHOUSE	1981
HOWARD, ARLISS (I)	FOR THE BOYS	1991
HOWARD, ARLISS (I)	LAST FLIGHT OUT	1990
HOWARD, ARLISS (I)	SOMEBODY HAS TO SHOOT THE PICTURE	1990
HOWARD, CLINT	BACKDRAFT	1991
HOWARD, CLINT	HUCKLEBERRY FINN	1975
HOWARD, CLINT	SILENT NIGHT, DEADLY NIGHT 5: THE TOY MAKER	1991
HOWARD, JEAN SPEEGLE	HUCKLEBERRY FINN	1975
HOWARD, KEN (I)	1776	1972
HOWARD, KEN (I)	AMERICAN PLAYHOUSE	1981
HOWARD, RANCE	SCANDAL SHEET	1985
HOWARD, RANCE	SWITCHED AT BIRTH	1991
HOWARD, RANCE	HUCKLEBERRY FINN	1975
HOWARD, RANCE	THE WALTONS	1971
HOWARD, RON (I)	THE WALTONS	1971
HOWARD, RON (I)	HUCKLEBERRY FINN	1975
HOWARD, RON (I)	AMERICAN MASTERS	1985
HOWELL, C. THOMAS	THE OUTSIDERS	1983
HOWELL, C. THOMAS	E.T. THE EXTRA-TERRESTRIAL	1982
HOWELL, CHRIS (I)	THE FISHER KING	1991
HOWELL, HOKE	WIZARDS OF THE DEMON SWORD	1991
HOWELL, HOKE	EVIL SPIRITS	1990
HOWES, HANS	RICH GIRL	1991
HOWES, HANS	HARLEY DAVIDSON AND THE MARLBORO MAN	1991
HOYOS, TERRI	HOWLING VI: THE FREAKS	1991
HU, KELLY	THE DOORS	1991
HU, KELLY	HARLEY DAVIDSON AND THE MARLBORO MAN	1991
HUDDLESTON, DAVID (I)	THE WALTONS	1971
HUDDLESTON, DAVID (I)	SOMETHING BIG	1971
HUDDLESTON, DAVID (I)	WUSA	1970
HUDIS, STEPHEN R.	INTIMATE STRANGER	1991
HUGHES, BARNARD	COLD TURKEY	1971
HUGHES, BARNARD	AMERICAN PLAYHOUSE	1981
HUGHES, BARNARD	THE PURSUIT OF HAPPINESS	1971
HUGHES, BARNARD	THE HOSPITAL	1971
HUGOT, MARCELINE	AMERICAN MASTERS	1985
HUMPHREY, MARK (I)	AMERICAN PLAYHOUSE	1981
HUMPHREYS, ALF (I)	FLYING	1986
HUNG, SAMMO KAM-BO	ENTER THE DRAGON	1973
HUNG, SAMMO KAM-BO	GUI DA GUI	1980
HUNG, SAMMO KAM-BO	LONG DE XIN	1985
HUNG, SAMMO KAM-BO	'A' GAI WAK	1983
HUNG, SAMMO KAM-BO	QI MOU MIAO JI: WU FU XING	1983
HUNG, SAMMO KAM-BO	BAI GA JAI	1981
HUNG, SAMMO KAM-BO	DUNG FONG TUK YING	1987
HUNG, SAMMO KAM-BO	LIN SHI RONG	1979
HUNG, SAMMO KAM-BO	HUO SHAO DAO	1990
HUNG, SAMMO KAM-BO	ZAN XIAN SHENG YU ZHAO QIAN HUA	1978
HUNG, SAMMO KAM-BO	FUK SING GO JIU	1985
HUNG, SAMMO KAM-BO	SAN DE HUO SHANG YU CHONG MI LIU	1977
HUNG, SAMMO KAM-BO	FOO GWAI LIT CHE	1986
HUNG, SAMMO KAM-BO	SHAO LIN MEN	1976
HUNG, SAMMO KAM-BO	ZA JIA XIAO ZI	1979
HUNT, BONNIE	AMERICAN PLAYHOUSE	1981
HUNT, HELEN (I)	AMERICAN PLAYHOUSE	1981
HUNT, HELEN (I)	TRANCERS II	1991
HUNT, LINDA (I)	AMERICAN PLAYHOUSE	1981
HUNT, LINDA (I)	AMERICAN MASTERS	1985
HUNTER, KIM (I)	AMERICAN PLAYHOUSE	1981
HUNTER, KIM (I)	A STREETCAR NAMED DESIRE	1951
HUNTER, KIM (I)	AMERICAN MASTERS	1985
HUNTER, KIM (I)	A MATTER OF LIFE AND DEATH	1946
HURLEY, ELIZABETH (I)	REMANDO AL VIENTO	1988
HURSEY, SHERRY (I)	THE WALTONS	1971
HURSEY, SHERRY (I)	BY THE SWORD	1991
HURSEY, SHERRY (I)	KAZE NO TANI NO NAUSHIKA	1984
HURT, JOHN	THE PLAGUE DOGS	1982
HURT, JOHN	ALIEN	1979
HURT, JOHN	SCREENPLAY	1986
HURT, JOHN	SCANDAL	1989
HURT, JOHN	THE BLACK CAULDRON	1985
HURT, JOHN	SUCCESS IS THE BEST REVENGE	1984
HURT, JOHN	SINFUL DAVEY	1969
HURT, WILLIAM	BIS ANS ENDE DER WELT	1991
HURT, WILLIAM	AMERICAN MASTERS	1985
HUSSEY, OLIVIA	SHENG ZHAN FENG YUN	1990
HUSSEY, OLIVIA	PSYCHO IV: THE BEGINNING	1990
HUSTON, ANJELICA	SINFUL DAVEY	1969
HUTCHINGS, GEOFFREY	HENRY V	1989
HUTTON, LAUREN	SCANDAL SHEET	1985
HUTTON, LAUREN	PIECES OF DREAMS	1970
HUTTON, RIF	KAZE NO TANI NO NAUSHIKA	1984
HUTTON, RIF	FAVORITE SON	1988
HYDE PIERCE, DAVID	THE FISHER KING	1991
