Actor/Actress	Movie	Year
HIGDEN, ROBERT	LOVE & HUMAN REMAINS	1993
HIGDEN, ROBERT	SALT ON OUR SKIN	1992
HIGDEN, ROBERT	STRIP SEARCH	1997
HIGDEN, ROBERT	WILDER	2000
HIGDEN, ROBERT	BATTLEFIELD EARTH	2000
HIGDEN, ROBERT	MRS. PARKER AND THE VICIOUS CIRCLE	1994
HIGDEN, ROBERT	HABITAT	1997
HIGDEN, ROBERT	MATTHEW BLACKHEART: MONSTER SMASHER	2002
HIGGINS, ANTHONY (I)	SCREENPLAY	1986
HIGGINS, ANTHONY (I)	NOSTRADAMUS	1994
HIGGINS, ANTHONY (I)	TASTE THE BLOOD OF DRACULA	1970
HIGGINS, ANTHONY (I)	INDIAN SUMMER	1996
HIGGINS, ANTHONY (I)	MAX MON AMOUR	1986
HIGGINS, ANTHONY (I)	THE LAST MINUTE	2001
HIGGINS, CLARE (I)	B. MONKEY	1998
HIGGINS, CLARE (I)	THE HOUSE OF MIRTH	2000
HIGGINS, CLARE (I)	SMALL FACES	1996
HIGGINS, JOHN MICHAEL	THE LATE SHIFT	1996
HIGGINS, JOHN MICHAEL	BEST IN SHOW	2000
HIGGINS, JOHN MICHAEL	THE MAN WHO WASN'T THERE	2001
HIGGINS, JOHN MICHAEL	SEVEN DAYS TO LIVE	2000
HIGGINS, JOHN MICHAEL	G.I. JANE	1997
HIGGINS, JOHN MICHAEL	WAG THE DOG	1997
HIGGINS, JOHN MICHAEL	TEDDY BEARS' PICNIC	2002
HIGGINS, JOHN MICHAEL	BICENTENNIAL MAN	1999
HIGGINS, JOHN MICHAEL	GEORGE LOPEZ	2002
HIGGINS, JONATHAN	ONCE A THIEF	1996
HIGGINS, JONATHAN	NO GOOD DEED	2002
HIGGINS, JONATHAN	EXECUTION OF JUSTICE	1999
HIGGINS, JONATHAN	BRUISER	2000
HIGGINS, JONATHAN	THE BOONDOCK SAINTS	1999
HIGGINS, JONATHAN	WIDOWS	2002
HIGGINS, JONATHAN	LITTLE MEN	1998
HIGGINS, MICHAEL (I)	SWIMFAN	2002
HIGGINS, MICHAEL (I)	STATE AND MAIN	2000
HIGGINS, MICHAEL (I)	SCHOOL TIES	1992
HIGGINS, MICHAEL (I)	AMERICAN PLAYHOUSE	1981
HIGGINS, MICHAEL (I)	CALM AT SUNSET	1996
HIGGINS, MICHAEL (I)	DEATH BECOMES HER	1992
HIGGINS, MICHAEL (I)	THE IMPOSTORS	1998
HIGGINS, MICHAEL (I)	JUST THE TICKET	1999
HIGGINS, MICHAEL (I)	WIND	1992
HIGGINSON, TORRI	STORM OF THE CENTURY	1999
HIGGINSON, TORRI	THE ENGLISH PATIENT	1996
HIGGINSON, TORRI	AIRBORNE	1998
HIGGINSON, TORRI	WHEN THE BULLET HITS THE BONE	1996
HIGGINSON, TORRI	DOUBLE TAKE	1998
HIGGINSON, TORRI	JUNGLEGROUND	1995
HIGGINSON, TORRI	FAMILY OF COPS III: UNDER SUSPICION	1999
HIGGINSON, TORRI	MEMORY RUN	1995
HIGGS, SEAN (I)	PIRATES OF THE PLAIN	1999
HIGGS, SEAN (I)	SHARK ATTACK 2	2000
HIGHET, FIONA	THE STUPIDS	1996
HIGHET, FIONA	DOUBLE JEOPARDY	1996
HIGHET, FIONA	NO CONTEST II	1997
HIGHET, FIONA	THE CONSPIRACY OF FEAR	1996
HIGHET, FIONA	ONCE A THIEF	1996
HILL, AMY (I)	GOJIRA NI-SEN MIRENIAMU	1999
HILL, AMY (I)	THE LAST SUPPER	1995
HILL, AMY (I)	YELLOW	1998
HILL, AMY (I)	BIG FAT LIAR	2002
HILL, AMY (I)	NEXT FRIDAY	2000
HILL, AMY (I)	INTIMATE STRANGER	1991
HILL, AMY (I)	RISING SUN	1993
HILL, AMY (I)	AUGGIE ROSE	2000
HILL, AMY (I)	SINGLES	1992
HILL, AMY (I)	PAVILION OF WOMEN	2001
HILL, AMY (I)	ON EDGE	2001
HILL, AMY (I)	MAX KEEBLE'S BIG MOVE	2001
HILL, AMY (I)	LILO & STITCH	2002
HILL, BERNARD (I)	A MIDSUMMER NIGHT'S DREAM	1999
HILL, BERNARD (I)	DROWNING BY NUMBERS	1988
HILL, BERNARD (I)	THE LOSS OF SEXUAL INNOCENCE	1999
HILL, BERNARD (I)	FIRST KNIGHT	1995
HILL, BERNARD (I)	THE SCORPION KING	2002
HILL, BERNARD (I)	TITANIC	1997
HILL, BERNARD (I)	SCREENPLAY	1986
HILL, BERNARD (I)	THE CRIMINAL	1999
HILL, BERNARD (I)	THE GHOST AND THE DARKNESS	1996
HILL, BERNARD (I)	TRUE CRIME	1999
HILL, BERNARD (I)	BLESSED ART THOU	2000
HILL, BERNARD (I)	THE LORD OF THE RINGS: THE TWO TOWERS	2002
HILL, BERNARD (I)	THE WIND IN THE WILLOWS	1996
HILL, DULÈ	INDEPENDENT LENS	1999
HILL, DULÈ	MEN OF HONOR	2000
HILL, DULÈ	AMERICAN PLAYHOUSE	1981
HILL, DULÈ	SUGAR HILL	1993
HILL, DULÈ	SHE'S ALL THAT	1999
HILL, HARRY (I)	OH HEAVENLY DOG	1980
HILL, HARRY (I)	THE PHONE CALL	1989
HILL, HARRY (I)	MRS. PARKER AND THE VICIOUS CIRCLE	1994
HILL, HARRY (I)	ONCE A THIEF	1996
HILL, HARRY (I)	MAP OF THE HUMAN HEART	1992
HILL, HARRY (I)	THE AUDREY HEPBURN STORY	2000
HILL, HARRY (I)	SCANNERS III: THE TAKEOVER	1991
HILL, HARRY (I)	SHADOW OF THE WOLF	1992
HILL, MELANIE (I)	THE HAWK	1993
HILL, MELANIE (I)	FROM HELL	2001
HILL, MELANIE (I)	SHOPPING	1994
HILL, MELANIE (I)	SCREENPLAY	1986
HILL, MELANIE (I)	BRASSED OFF	1996
HILL, NICHOLAS (I)	HOPE RANCH	2002
HILL, NICHOLAS (I)	LOVE AND A BULLET	2002
HILL, NICHOLAS (I)	DEATH GAME	1997
HILL, NICHOLAS (I)	BLOODSPORT 2	1996
HILL, NICHOLAS (I)	VIRTUAL COMBAT	1995
HILL, NICHOLAS (I)	FISTS OF IRON	1995
HILL, NICHOLAS (I)	RAW TARGET	1995
HILL, NICHOLAS (I)	WARM TEXAS RAIN	2000
HILL, TERESA (I)	VAN WILDER	2002
HILL, TERESA (I)	NOWHERE	1997
HILL, TERESA (I)	TWIN FALLS IDAHO	1999
HILL, TERESA (I)	THE HOLLYWOOD SIGN	2001
HILL, TERESA (I)	RAGING ANGELS	1995
HILL, TERESA (I)	CRUEL INTENTIONS 2	2000
HILL, TERESA (I)	PUPPET MASTER 5: THE FINAL CHAPTER	1994
HILL, TERESA (I)	BIO-DOME	1996
HILL, TERESA (I)	PUPPET MASTER 4	1993
HILL, WILLIAM (I)	EARTHLY POSSESSIONS	1999
HILL, WILLIAM (I)	DEVIL'S ADVOCATE	1997
HILL, WILLIAM (I)	WOLF	1994
HILL, WILLIAM (I)	ISN'T SHE GREAT	2000
HILL, WILLIAM (I)	THE JUROR	1996
HILL, WILLIAM (I)	THE ASSOCIATE	1996
HILL, WILLIAM (I)	RENEGADE FORCE	1998
HILL, WILLIAM (I)	THE IMPOSTORS	1998
HILL, WILLIAM (I)	PEOPLE I KNOW	2002
HILL, WILLIAM (I)	ANALYZE THIS	1999
HILL, WILLIAM (I)	THE SIEGE	1998
HILL, WILLIAM (I)	THE PEACEMAKER	1997
HILL, WILLIAM (I)	STRIPTEASE	1996
HILL, WILLIAM (I)	SMALL TIME CROOKS	2000
HILLE, ANASTASIA	THE WISDOM OF CROCODILES	1998
HILLE, ANASTASIA	THE HOLE	2001
HILLE, ANASTASIA	RKO 281	1999
HILLMAN, RICHARD (I)	GIRL	1998
HILLMAN, RICHARD (I)	DETROIT ROCK CITY	1999
HILLMAN, RICHARD (I)	LEGALLY BLONDE	2001
HILLMAN, RICHARD (I)	BOYS AND GIRLS	2000
HILLMAN, RICHARD (I)	CHARADES	1998
HILLMAN, RICHARD (I)	BRING IT ON	2000
HILLMAN, RICHARD (I)	MAMBO CAFÈ	2000
HILLMAN, RICHARD (I)	TEENAGE CAVEMAN	2002
HILLMAN, RICHARD (I)	MEN	1997
HILLMAN, RICHARD (I)	PALMER'S PICK UP	1999
HILLMAN, RICHARD (I)	WILDFLOWERS	1999
HILTON, PARIS	ZOOLANDER	2001
HILTON, PARIS	GEORGE LOPEZ	2002
HILTZ, NICHOLE	A MIDSUMMER NIGHT'S RAVE	2002
HILTZ, NICHOLE	SHALLOW HAL	2001
HILTZ, NICHOLE	DUDE, WHERE'S MY CAR?	2000
HILTZ, NICHOLE	AMAZONS AND GLADIATORS	2001
HILTZ, NICHOLE	MAY	2002
HILTZ, NICHOLE	AUSTIN POWERS IN GOLDMEMBER	2002
HIMELSTEIN, AARON	AUSTIN POWERS IN GOLDMEMBER	2002
HIMELSTEIN, AARON	HIGH FIDELITY	2000
HINDLE, ART	TOTAL RECALL 2070	1999
HINDLE, ART	SUBMERGED	2000
HINDLE, ART	POLTERGEIST: THE LEGACY	1996
HINDLE, ART	DIXIE LANES	1988
HINDLE, ART	FAMILY OF COPS III: UNDER SUSPICION	1999
HINDLE, ART	THE TRIP	2002
HINDLE, ART	ICE	1998
HINDLE, ART	KEPT	2001
HINDLE, ART	STRANDED	2002
HINDS, CIAR·N	SOME MOTHER'S SON	1996
HINDS, CIAR·N	MARY REILLY	1996
HINDS, CIAR·N	PERSUASION	1995
HINDS, CIAR·N	THE AFFAIR	1995
HINDS, CIAR·N	THE SUM OF ALL FEARS	2002
HINDS, CIAR·N	THE LOST SON	1999
HINDS, CIAR·N	THE WEIGHT OF WATER	2000
HINDS, CIAR·N	CIRCLE OF FRIENDS	1995
HINDS, CIAR·N	ROAD TO PERDITION	2002
HINDS, CIAR·N	OSCAR AND LUCINDA	1997
HINES, GREGORY (I)	GOOD LUCK	1996
HINES, GREGORY (I)	ONCE IN THE LIFE	2000
HINES, GREGORY (I)	RENAISSANCE MAN	1994
HINES, GREGORY (I)	A RAGE IN HARLEM	1991
HINES, GREGORY (I)	THINGS YOU CAN TELL JUST BY LOOKING AT HER	2000
HINES, GREGORY (I)	THE CHEROKEE KID	1996
HINES, GREGORY (I)	EVE OF DESTRUCTION	1991
HINES, GREGORY (I)	MAD DOG TIME	1996
HINES, GREGORY (I)	THE PREACHER'S WIFE	1996
HINES, GREGORY (I)	DEAD AIR	1994
HINES, GREGORY (I)	WAITING TO EXHALE	1995
HINES, GREGORY (I)	THE TIC CODE	1999
HINES, TERENCE BERNIE	LOST SOULS	2000
HINGLE, PAT	ROAD TO REDEMPTION	2001
HINGLE, PAT	BATMAN FOREVER	1995
HINGLE, PAT	LARGER THAN LIFE	1996
HINGLE, PAT	THE MEMBER OF THE WEDDING	1997
HINGLE, PAT	BATMAN & ROBIN	1997
HINGLE, PAT	SHAFT	2000
HINGLE, PAT	AMERICAN PLAYHOUSE	1981
HINGLE, PAT	GUNSMOKE: TO THE LAST MAN	1992
HINGLE, PAT	THE HUNTER'S MOON	1999
HINGLE, PAT	LIGHTNING JACK	1994
HINGLE, PAT	BASTARD OUT OF CAROLINA	1996
HINGLE, PAT	TRUMAN	1995
HINGLE, PAT	WUSA	1970
HINGLE, PAT	A THOUSAND ACRES	1997
HINGLE, PAT	THE ANGEL DOLL	2002
HINGLE, PAT	BATMAN RETURNS	1992
HINGLE, PAT	THE QUICK AND THE DEAD	1995
HINKLE, MARIN	FREQUENCY	2000
HINKLE, MARIN	I AM SAM	2001
HINKLE, MARIN	FINAL	2001
HINKLE, MARIN	I'M NOT RAPPAPORT	1996
HINKLE, MARIN	THE NEXT BIG THING	2001
HINKLE, MARIN	ANGIE	1994
HINKLE, MARIN	DARK BLUE	2002
HINKLE, MARIN	BREATHING ROOM	1996
HINKLE, MARIN	THE YEAR THAT TREMBLED	2002
HINKLEY, BRENT	TYRONE	1999
HINKLEY, BRENT	HONEYMOON IN VEGAS	1992
HINKLEY, BRENT	CARNIVAL OF SOULS	1998
HINKLEY, BRENT	BLOOD WORK	2002
HINKLEY, BRENT	ED WOOD	1994
HINKLEY, BRENT	FALLING DOWN	1993
HINKLEY, BRENT	THE FIRST $20 MILLION IS ALWAYS THE HARDEST	2002
HINKLEY, BRENT	JOSH AND S.A.M.	1993
HINKLEY, BRENT	ALMOST HEROES	1998
HINKLEY, BRENT	BLESSED ART THOU	2000
HINKLEY, BRENT	BOB ROBERTS	1992
HINKLEY, BRENT	TOUCH	1997
HINKLEY, BRENT	SWITCHBACK	1997
HINKLEY, BRENT	UNIVERSAL SOLDIER: THE RETURN	1999
HINKLEY, BRENT	THE PICKLE	1993
HINKLEY, BRENT	SAY IT ISN'T SO	2001
HINKLEY, BRENT	CARNOSAUR	1993
HINKLEY, TOMMY	ANARCHY TV	1998
HINKLEY, TOMMY	TYCUS	1999
HINKLEY, TOMMY	STAR TREK: GENERATIONS	1994
HINKLEY, TOMMY	THE CABLE GUY	1996
HINKLEY, TOMMY	CONFESSIONS OF A DANGEROUS MIND	2002
HINKLEY, TOMMY	BURIED ALIVE II	1997
HINKLEY, TOMMY	THE LITTLE VAMPIRE	2000
HINKLEY, TOMMY	UNDER PRESSURE	2000
HINKLEY, TOMMY	NAKED OBSESSION	1990
HIONA, SAM	THURSDAY	1998
HIONA, SAM	TERMINAL FORCE	1989
HIONA, SAM	DROID GUNNER	1995
HIONA, SAM	THE PROPHET	1999
HIONA, SAM	MOM, CAN I KEEP HER?	1998
HIONA, SAM	SPANISH JUDGES	2000
HIONA, SAM	EXTREME JUSTICE	1993
HIONA, SAM	THE WOOD	1999
HIPP, PAUL (I)	TEENAGE CAVEMAN	2002
HIPP, PAUL (I)	ANOTHER DAY IN PARADISE	1998
HIPP, PAUL (I)	VICIOUS CIRCLES	1997
HIPP, PAUL (I)	MORE DOGS THAN BONES	2000
HIPP, PAUL (I)	WAKING THE DEAD	2000
HIPP, PAUL (I)	FACE/OFF	1997
HIPP, PAUL (I)	MIDNIGHT IN THE GARDEN OF GOOD AND EVIL	1997
HIPP, PAUL (I)	BAD CHANNELS	1992
HIPP, PAUL (I)	LETHAL WEAPON 3	1992
HIPP, PAUL (I)	FATHERS & SONS	1992
HIPP, PAUL (I)	THE FUNERAL	1996
HIPP, PAUL (I)	BAD LIEUTENANT	1992
HIRANO, KELLY	RING OF FIRE	1991
HIRANO, KELLY	RING OF FIRE II: BLOOD AND STEEL	1993
HIRANO, KELLY	THE POWER WITHIN	1995
HIRANO, KELLY	SWORN TO JUSTICE	1996
HIRANO, KELLY	RECOIL	1998
HIRANO, KELLY	LITTLE BIGFOOT	1997
HIRANO, KELLY	DEADLY BET	1992
HIRANO, KELLY	VIRTUAL COMBAT	1995
HIRANO, KELLY	LITTLE BIGFOOT 2: THE JOURNEY HOME	1997
HIRSCH, EMILE	THE EMPEROR'S CLUB	2002
HIRSCH, EMILE	THE DANGEROUS LIVES OF ALTAR BOYS	2002
HIRSCH, EMILE	WILD IRIS	2001
HIRSCH, JUDD	AMERICAN MASTERS	1985
HIRSCH, JUDD	OUT OF THE COLD	1999
HIRSCH, JUDD	ROCKY MARCIANO	1999
HIRSCH, JUDD	INDEPENDENCE DAY	1996
HIRSCH, JUDD	MAN ON THE MOON	1999
HIRSCH, JUDD	A BEAUTIFUL MIND	2001
HIRSH, HALLEE	YOU'VE GOT MAIL	1998
HIRSH, HALLEE	SPRING FORWARD	1999
HIRSH, HALLEE	JOE GOULD'S SECRET	2000
HIRSH, HALLEE	LOLITA	1997
HIRSH, HALLEE	MANNA FROM HEAVEN	2002
HIRSH, HALLEE	ONE TRUE THING	1998
HISLOP, SCOTT	TOWN & COUNTRY	2001
HISLOP, SCOTT	WILD WILD WEST	1999
HISLOP, SCOTT	SHE'S ALL THAT	1999
HISLOP, SCOTT	A TIME FOR DANCING	2002
HISLOP, SCOTT	TITANIC	1997
HITCHCOCK, MICHAEL (I)	BEST IN SHOW	2000
HITCHCOCK, MICHAEL (I)	LIFE WITHOUT DICK	2002
HITCHCOCK, MICHAEL (I)	HAPPY, TEXAS	1999
HITCHCOCK, MICHAEL (I)	THE BADGE	2002
HITCHCOCK, MICHAEL (I)	THICK AS THIEVES	1999
HITCHCOCK, MICHAEL (I)	HEARTBREAKERS	2001
HITCHCOCK, MICHAEL (I)	HOUSE ARREST	1996
HITCHCOCK, MICHAEL (I)	THE MAKING OF '...AND GOD SPOKE'	1993
HITCHCOCK, MICHAEL (I)	WAITING FOR GUFFMAN	1996
HITCHCOCK, MICHAEL (I)	DILL SCALLION	1999
HITLER, ADOLF	THE LIFE AND TIMES OF HANK GREENBERG	1998
HITLER, ADOLF	THE DISAPPEARANCE OF GARCIA LORCA	1996
HITLER, ADOLF	INTO THE ARMS OF STRANGERS: STORIES OF THE KINDERTRANSPORT	2000
HITLER, ADOLF	SUNSHINE	1999
HITLER, ADOLF	MR. DEATH: THE RISE AND FALL OF FRED A. LEUCHTER, JR.	1999
HITLER, ADOLF	NAQOYQATSI	2002
HITLER, ADOLF	AMERICAN PLAYHOUSE	1981
HITLER, ADOLF	NOSTRADAMUS	1994
HITLER, ADOLF	MOTHER NIGHT	1996
HITLER, ADOLF	CHAPLIN	1992
HITLER, ADOLF	CONTACT	1997
HITLER, ADOLF	THE LAST DAYS	1998
HITLER, ADOLF	ENIGMA	2001
HITLER, ADOLF	JAKOB THE LIAR	1999
HITLER, ADOLF	PEARL HARBOR	2001
HITLER, ADOLF	THE DOORS	1991
HITLER, ADOLF	BOWLING FOR COLUMBINE	2002
HITLER, ADOLF	THE EMPTY MIRROR	1996
HJEJLE, IBEN	MIFUNES SIDSTE SANG	1999
HJEJLE, IBEN	HIGH FIDELITY	2000
HJEJLE, IBEN	THE EMPEROR'S NEW CLOTHES	2001
HLADY, GREGORY	LE VIOLON ROUGE	1998
HLADY, GREGORY	BULLET TO BEIJING	1995
HLADY, GREGORY	THE ASSIGNMENT	1997
HLADY, GREGORY	STRIP SEARCH	1997
HLADY, GREGORY	THUNDER POINT	1998
HLADY, GREGORY	MRS. PARKER AND THE VICIOUS CIRCLE	1994
HLADY, GREGORY	THE TRACKER	2001
HLADY, GREGORY	THE SUM OF ALL FEARS	2002
HO, JOSIE	XI YANG TIAN SHI	2002
HO, JOSIE	CHINESE BOX	1997
HO, PAK-KWONG	GUI DA GUI	1980
HO, PAK-KWONG	GET OVER IT	2001
HO, PAK-KWONG	GEUNG SI SIN SANG	1985
HO, PAK-KWONG	LIN SHI RONG	1979
HO, PAK-KWONG	MIMIC	1997
HO, PAK-KWONG	THE CORRUPTOR	1999
HO, PAK-KWONG	ZA JIA XIAO ZI	1979
HO, PAK-KWONG	LONG XIAO YE	1982
HO, STEVEN (I)	LUNG HANG TIN HAA	1989
HO, STEVEN (I)	DEADLY BET	1992
HO, STEVEN (I)	GODZILLA	1998
HO, STEVEN (I)	PARTNERS	2000
HO, STEVEN (I)	THE MASTER OF DISGUISE	2002
HO, STEVEN (I)	MORTAL KOMBAT: ANNIHILATION	1997
HO, STEVEN (I)	MORTAL KOMBAT	1995
HO, STEVEN (I)	CITY OF INDUSTRY	1997
HO, TONY (I)	MOU GAAN DOU	2002
HOAG, JAN	THE EXTREME ADVENTURES OF SUPER DAVE	2000
HOAG, JAN	PROGENY	1998
HOAG, JAN	THE COURTYARD	1995
HOAG, JAN	THE DENTIST	1996
HOAG, JAN	THE KID	2000
HOAG, JUDITH	SWITCHED AT BIRTH	1991
HOAG, JUDITH	BAD CITY BLUES	1999
HOAG, JUDITH	ARMAGEDDON	1998
HOAG, JUDITH	BREAST MEN	1997
HOAG, JUDITH	ACTING ON IMPULSE	1993
HOBART, DEBORAH	FLUKE	1995
HOBART, DEBORAH	I KNOW WHAT YOU DID LAST SUMMER	1997
HOBART, DEBORAH	DIVINE SECRETS OF THE YA-YA SISTERHOOD	2002
HOBART, DEBORAH	THE ANGEL DOLL	2002
HOBART, DEBORAH	FIRST TIME FELON	1997
HOBART, DEBORAH	THE REAL MCCOY	1993
HOBART, DEBORAH	SOMETHING TO TALK ABOUT	1995
HOBART, DEBORAH	CHERRY FALLS	2000
HOBBS, ROBERT (II)	BRAVO TWO ZERO	1999
HOBBS, RODNEY J.	THE CONTENDER	2000
HOBBS, RODNEY J.	NETFORCE	1999
HOBBS, RODNEY J.	NOTHIN' 2 LOSE	2000
HOBBS, RODNEY J.	ASUNDER	1999
HOBBS, RODNEY J.	INDEPENDENT LENS	1999
HOBBS, RODNEY J.	G.I. JANE	1997
HOCH, DANNY	INDEPENDENT LENS	1999
HOCH, DANNY	THE THIN RED LINE	1998
HOCH, DANNY	JAILS, HOSPITALS & HIP-HOP	2000
HOCH, DANNY	BLACK HAWK DOWN	2001
HOCH, DANNY	WASHINGTON HEIGHTS	2002
HOCH, DANNY	PRISON SONG	2001
HOCH, DANNY	BAMBOOZLED	2000
HOCH, DANNY	WHITEBOYZ	1999
HOCHENDONER, JEFF	IRON WILL	1994
HOCHENDONER, JEFF	SUDDEN DEATH	1995
HOCHENDONER, JEFF	THE LAST BOY SCOUT	1991
HOCHENDONER, JEFF	ARCHIE: TO RIVERDALE AND BACK AGAIN	1990
HOCHENDONER, JEFF	SCHOOL TIES	1992
HOCKE, BERNARD	THE LEGEND OF BAGGER VANCE	2000
HOCKE, BERNARD	THE NEGOTIATOR	1998
HOCKE, BERNARD	DISCLOSURE	1994
HOCKE, BERNARD	SPHERE	1998
HOCKE, BERNARD	SONNY	2002
HOCKE, BERNARD	INNOCENT BLOOD	1992
HOCKE, BERNARD	RAW JUSTICE	1994
HOCKE, BERNARD	GET SHORTY	1995
HOCKE, BERNARD	BEWARE: CHILDREN AT PLAY	1989
HOCKE, BERNARD	WAG THE DOG	1997
HODDER, KANE	PUMPKINHEAD II: BLOOD WINGS	1993
HODDER, KANE	SCANNER COP II	1995
HODDER, KANE	BEST OF THE BEST II	1993
HODDER, KANE	WATCHERS REBORN	1998
HODDER, KANE	CHILDREN OF THE CORN V: FIELDS OF TERROR	1998
HODDER, KANE	FATHER HOOD	1993
HODDER, KANE	JASON X	2001
HODDER, KANE	JASON GOES TO HELL: THE FINAL FRIDAY	1993
HODDER, KANE	THE RAPTURE	1991
HODDER, KANE	WILDLY AVAILABLE	1996
HODDER, KANE	THE PROTECTOR	1998
HODDER, KANE	T.N.T.	1997
HODDER, KANE	THE BIG FALL	1997
HODDER, KANE	STEEL FRONTIER	1995
HODDER, KANE	NO PLACE TO HIDE	1992
HODDER, KANE	WISHMASTER	1997
HODDER, KANE	OUT FOR JUSTICE	1991
HODDER, KANE	BEST OF THE BEST 3: NO TURNING BACK	1995
HODDER, KANE	HOUSE IV	1992
HODDER, KANE	THE SHOOTER	1997
HODGE, ALDIS	DIE HARD: WITH A VENGEANCE	1995
HODGE, ALDIS	BIG MOMMA'S HOUSE	2000
HODGE, ALDIS	BED OF ROSES	1996
HODGE, DOUGLAS (I)	DIAMOND SKULLS	1989
HODGE, DOUGLAS (I)	THE TRIAL	1993
HODGE, DOUGLAS (I)	HOLLOW REED	1996
HODGE, EDWIN	THE LONG KISS GOODNIGHT	1996
HODGE, EDWIN	DIE HARD: WITH A VENGEANCE	1995
HODGE, EDWIN	COASTLINES	2002
HODGE, EDWIN	BIG MOMMA'S HOUSE	2000
HODGE, EDWIN	THE BREAKS	1999
HODGE, MIKE (I)	OFFICE KILLER	1997
HODGE, MIKE (I)	TO WONG FOO THANKS FOR EVERYTHING, JULIE NEWMAR	1995
HODGE, MIKE (I)	BOYCOTT	2001
HODGE, MIKE (I)	THE CONFESSION	1999
HODGE, MIKE (I)	RANSOM	1996
HODGE, MIKE (I)	BROOKLYN SONNET	2000
HODGE, MIKE (I)	MALCOLM X	1992
HODGE, MIKE (I)	THE OTHER BROTHER	2002
HODGE, MIKE (I)	STRIKING DISTANCE	1993
HODGE, MIKE (I)	THE BONFIRE OF THE VANITIES	1990
HODGE, MIKE (I)	THE MIRROR HAS TWO FACES	1996
HODGE, MIKE (I)	DR. JEKYLL AND MS. HYDE	1995
HODGE, MIKE (I)	MAMBO CAFÈ	2000
HODGE, MIKE (I)	ADDICTED TO LOVE	1997
HODGES, TOM (I)	SINCE YOU'VE BEEN GONE	1998
HODGES, TOM (I)	TALE OF TWO SISTERS	1989
HODGES, TOM (I)	JUDAS KISS	1998
HODGES, TOM (I)	I LOVE YOU, DON'T TOUCH ME!	1997
HODGES, TOM (I)	EXCESSIVE FORCE	1993
HODGES, TOM (I)	LATE LAST NIGHT	1999
HODGES, TOM (I)	HEAVY WEIGHTS	1995
HODGES, TOM (I)	MICHAEL	1996
HODGES, TOM (I)	THE DARK BACKWARD	1991
HODGES, TOM (I)	STIGMATA	1999
HODGSON, BRYCE	CHRISTY: THE MOVIE	2000
HODGSON, BRYCE	THE DEAD ZONE	2002
HOFFMAN, BASIL	THE WALTONS	1971
HOFFMAN, BASIL	THE DOUBLE 0 KID	1992
HOFFMAN, BASIL	SWITCH	1991
HOFFMAN, BASIL	PONTIAC MOON	1994
HOFFMAN, BRIDGET	XTRO 3: WATCH THE SKIES	1995
HOFFMAN, BRIDGET	FEI YING GAI WAK	1991
HOFFMAN, BRIDGET	KILLER: A JOURNAL OF MURDER	1995
HOFFMAN, BRIDGET	SIU LAM JUK KAU	2001
HOFFMAN, BRIDGET	KAZE NO TANI NO NAUSHIKA	1984
HOFFMAN, BRIDGET	GING CHAT GOO SI	1985
HOFFMAN, BRIDGET	GING CHAAT GOO SI 4: JI GAAN DAAN YAM MO	1996
HOFFMAN, BRIDGET	LUCINDA'S SPELL	1998
HOFFMAN, BRIDGET	CHAO JI JI HUA	1993
HOFFMAN, BRIDGET	PAFEKUTO BURU	1997
HOFFMAN, BRIDGET	JUI KUEN II	1994
HOFFMAN, DUSTIN	BILLY BATHGATE	1991
HOFFMAN, DUSTIN	BEING JOHN MALKOVICH	1999
HOFFMAN, DUSTIN	OUTBREAK	1995
HOFFMAN, DUSTIN	AMERICAN MASTERS	1985
HOFFMAN, DUSTIN	AMERICAN BUFFALO	1996
HOFFMAN, DUSTIN	MAD CITY	1997
HOFFMAN, DUSTIN	PLAYBOY: INSIDE THE PLAYBOY MANSION	2002
HOFFMAN, DUSTIN	SPHERE	1998
HOFFMAN, DUSTIN	MOONLIGHT MILE	2002
HOFFMAN, DUSTIN	LITTLE BIG MAN	1970
HOFFMAN, DUSTIN	WHO IS HARRY KELLERMAN AND WHY IS HE SAYING THOSE TERRIBLE THINGS ABOUT ME?	1971
HOFFMAN, DUSTIN	JOAN OF ARC	1999
HOFFMAN, DUSTIN	WAG THE DOG	1997
HOFFMAN, DUSTIN	THE KID STAYS IN THE PICTURE	2002
HOFFMAN, DUSTIN	SLEEPERS	1996
HOFFMAN, DUSTIN	HERO	1992
HOFFMAN, JACKIE	KISSING JESSICA STEIN	2001
HOFFMAN, JACKIE	MO' MONEY	1992
HOFFMAN, JACKIE	DOWN	2001
HOFFMAN, JAKE (I)	SUGAR & SPICE	2001
HOFFMAN, JAKE (I)	LIBERTY HEIGHTS	1999
HOFFMAN, LINDA (I)	BLACK SCORPION II: AFTERSHOCK	1997
HOFFMAN, LINDA (I)	TIME UNDER FIRE	1997
HOFFMAN, LINDA (I)	MERCHANT OF DEATH	1997
HOFFMAN, LINDA (I)	FACE/OFF	1997
HOFFMAN, LINDA (I)	THE DENTIST 2	1998
HOFFMAN, LINDA (I)	TOTAL EXPOSURE	1991
HOFFMAN, LINDA (I)	CAPTURED	1998
HOFFMAN, LINDA (I)	THE DENTIST	1996
HOFFMAN, LINDA (I)	THE BIG DAY	2001
HOFFMAN, MAT	KEEP YOUR EYES OPEN	2002
HOFFMAN, MAT	ULTIMATE X: THE MOVIE	2002
HOFFMAN, MAT	JACKASS: THE MOVIE	2002
HOFFMAN, MAT	XXX	2002
